timestamp,uuid,Pan,transactionamount,merchantname,cardissueridencode,State,approved,request,response,messagetypequalifier,messageformat,transactiontype
7.66607E+13,1.64E+10,a200,3550,Merc3664,A08,al,1,0,0,PCP,B,4013PCPB
7.66771E+13,1.64E+10,a201,3910,Merc3665,A855,ca,1,1,0,0,N,0
7.66935E+13,1.64E+10,a766,99712,Merc1996,A20,ks,1,0,1,PUR,B,4012PURB
7.671E+13,1.64E+10,a202,2050,Merc3666,A577,va,1,1,0,0,N,0
7.67264E+13,1.64E+10,a796,4465,Merc3370,A236,ga,1,0,1,0,N,0
7.67428E+13,1.64E+10,a1046,4871,Merc2157,A04,co,1,1,0,PUR,B,4011PURB
7.67593E+13,1.64E+10,a203,1141,Merc14,A06,oh,1,1,0,0,N,0
7.67757E+13,1.64E+10,a286,3876,Merc3051,A731,ca,1,1,0,0,N,0
7.67921E+13,1.64E+10,a794,10035,Merc3368,A16,ca,1,1,0,0,N,0
7.68086E+13,1.64E+10,a728,6000,Merc34,A67,tx,1,1,0,WTD,C,4011WTDC
7.6825E+13,1.64E+10,a204,761,Merc04,A1056,al,1,1,0,0,N,0
7.68415E+13,1.64E+10,a205,2864,Merc3667,A08,ks,1,1,0,PUR,B,4011PURB
7.68579E+13,1.64E+10,a206,3854,Merc3668,A864,ca,1,1,0,0,N,0
7.68744E+13,1.64E+10,a943,1782,Merc2100,A511,oh,1,0,1,0,N,0
7.68908E+13,1.64E+10,a98,4489,Merc13,A61,ne,1,1,0,50,N,50
7.69073E+13,1.64E+10,a48,2000,Merc48,A10,va,1,1,0,WTD,C,4011WTDC
7.69237E+13,1.64E+10,a892,8000,Merc3431,A08,wa,1,0,1,WTD,A,4012WTDA
7.69402E+13,1.64E+10,a771,0,Merc2522,A837,ct,1,0,1,ABI,C,2012ABIC
7.69566E+13,1.64E+10,a892,8000,Merc3431,A08,wa,1,1,0,WTD,A,4011WTDA
7.69731E+13,1.64E+10,a207,8700,Merc34,A199,ma,1,1,0,DEP,C,4011DEPC
7.69895E+13,1.64E+10,a208,1951,Merc15,A329,ms,1,1,0,9,N,9
7.7006E+13,1.64E+10,a253,857,Merc1908,A534,va,1,1,0,50,N,50
7.70225E+13,1.64E+10,a941,1626,Merc589,A826,ms,1,0,1,PUR,B,4012PURB
7.70389E+13,1.64E+10,a52,8680,Merc2208,A102,pa,1,0,1,0,N,0
7.70554E+13,1.64E+10,a209,6612,Merc04,A606,co,1,1,0,PUR,B,4011PURB
7.70719E+13,1.64E+10,a199,16000,Merc618,A240,ca,1,0,1,WTD,C,4012WTDC
7.70883E+13,1.64E+10,a45,4900,Merc3579,A1038,pa,1,1,0,0,N,0
7.71048E+13,1.64E+10,a75,212,Merc2239,A41,oh,1,1,0,PUR,B,4011PURB
7.71213E+13,1.64E+10,a210,35000,Merc34,A30,fl,1,1,0,WTD,C,4011WTDC
7.71377E+13,1.64E+10,a563,7148,Merc159,A39,va,1,1,0,0,N,0
7.71542E+13,1.64E+10,a1041,586,Merc35,A20,ca,1,1,0,PUR,B,4011PURB
7.71707E+13,1.64E+10,a844,0,Merc354,A166,fl,1,0,1,ABI,A,2012ABIA
7.71872E+13,1.64E+10,a211,4412,Merc04,A114,md,1,1,0,PUR,B,4011PURB
7.72036E+13,1.64E+10,a741,0,Merc3336,A167,oh,0,0,1,1,N,1
7.72201E+13,1.64E+10,a623,695,Merc3270,A129,oh,1,0,1,0,N,0
7.72366E+13,1.64E+10,a790,2879,Merc3366,A75,ca,1,0,1,PUR,B,4012PURB
7.72531E+13,1.64E+10,a212,16961,Merc3669,A16,tn,1,1,0,0,N,0
7.72696E+13,1.64E+10,a213,13995,Merc1428,A61,or,1,1,0,0,N,0
7.72861E+13,1.64E+10,a824,10000,Merc3496,A19,wa,1,1,0,1,N,1
7.73026E+13,1.64E+10,a214,16000,Merc3670,A19,al,1,1,0,1,N,1
7.73191E+13,1.64E+10,a303,713,Merc2377,A808,nj,1,1,0,0,N,0
7.73356E+13,1.64E+10,a8,30000,Merc24,A20,tx,1,1,0,WTD,C,4011WTDC
7.73521E+13,1.64E+10,a497,10000,Merc20,A40,oh,1,1,0,PRA,B,1011PRAB
7.73686E+13,1.64E+10,a626,4112,Merc2563,A75,oh,1,1,0,PUR,B,4011PURB
7.73851E+13,1.64E+10,a965,6000,Merc24,A20,or,1,1,0,DEP,C,4011DEPC
7.74016E+13,1.64E+10,a215,24132,Merc3671,A19,oh,1,1,0,9,N,9
7.74181E+13,1.64E+10,a969,2712,Merc2774,A01,ga,1,0,1,PUR,B,4012PURB
7.74346E+13,1.64E+10,a683,1435,Merc1186,A75,tx,1,1,0,PRA,B,1011PRAB
7.74511E+13,1.64E+10,a216,5210,Merc35,A35,oh,1,1,0,PUR,B,4011PURB
7.74676E+13,1.64E+10,a167,8650,Merc2666,A55,oh,1,1,0,50,N,50
7.74841E+13,1.64E+10,a263,2070,Merc3037,A486,wi,1,0,1,0,N,0
7.75007E+13,1.64E+10,a585,562,Merc2550,A75,oh,1,1,0,PUR,B,4011PURB
7.75172E+13,1.64E+10,a217,50000,Merc34,A30,sc,1,1,0,WTD,C,4011WTDC
7.75337E+13,1.65E+10,a218,2633,Merc14,A39,ga,1,1,0,0,N,0
7.75502E+13,1.65E+10,a764,0,Merc48,A60,ca,1,0,1,ABI,C,2012ABIC
7.75667E+13,1.65E+10,a384,11370,Merc14,A119,sc,1,0,1,0,N,0
7.75832E+13,1.65E+10,a669,4000,Merc3672,A316,pa,1,0,1,WTD,A,4012WTDA
7.75998E+13,1.65E+10,a219,977,Merc04,A276,al,1,1,0,0,N,0
7.76163E+13,1.65E+10,a220,2207,Merc3673,A75,mi,1,0,1,PUR,B,4012PURB
7.76328E+13,1.65E+10,a142,237,Merc2959,A75,fl,1,0,1,PUR,B,4012PURB
7.76494E+13,1.65E+10,a320,686,Merc213,A75,oh,1,0,1,PUR,B,4012PURB
7.76659E+13,1.65E+10,a715,105,Merc2490,A04,in,1,0,1,PUR,B,4012PURB
7.76824E+13,1.65E+10,a290,1750,Merc3674,A71,nc,1,0,1,0,N,0
7.7699E+13,1.65E+10,a160,10000,Merc20,A15,wa,1,0,1,0,N,0
7.77155E+13,1.65E+10,a221,5065,Merc12,A13,fl,1,0,1,0,N,0
7.7732E+13,1.65E+10,a222,107,Merc15,A61,va,1,1,0,0,N,0
7.77486E+13,1.65E+10,a223,1226,Merc3675,A21,mn,1,1,0,0,N,0
7.77651E+13,1.65E+10,a785,5427,Merc3364,A75,sc,1,1,0,PUR,B,4011PURB
7.77817E+13,1.65E+10,a1001,4151,Merc1656,A70,tn,1,1,0,0,N,0
7.77982E+13,1.65E+10,a198,11966,Merc657,A228,tx,1,0,1,0,N,0
7.78148E+13,1.65E+10,a224,6485,Merc14,A145,nj,1,1,0,9,N,9
7.78313E+13,1.65E+10,a384,11370,Merc14,A39,nc,1,1,0,0,N,0
7.78479E+13,1.65E+10,a225,3325,Merc3676,A08,id,1,0,0,PCP,B,4013PCPB
7.78644E+13,1.65E+10,a226,20200,Merc3677,A19,co,1,1,0,9,N,9
7.7881E+13,1.65E+10,a829,663,Merc2688,A75,id,1,0,1,PUR,B,4012PURB
7.78975E+13,1.65E+10,a725,5300,Merc34,A30,fl,1,1,0,WTD,C,4011WTDC
7.79141E+13,1.65E+10,a893,15468,Merc04,A45,fl,1,0,1,PUR,B,4012PURB
7.79307E+13,1.65E+10,a351,767,Merc3102,A946,ga,1,1,0,0,N,0
7.79472E+13,1.65E+10,a903,500,Merc3438,A39,ar,1,1,0,0,N,0
7.79638E+13,1.65E+10,a227,1222,Merc3678,A61,va,1,1,0,0,N,0
7.79804E+13,1.65E+10,a908,5989,Merc04,A75,ms,1,1,0,PUR,B,4011PURB
7.79969E+13,1.65E+10,a228,3036,Merc3679,A69,md,1,1,0,0,N,0
7.80135E+13,1.65E+10,a658,62000,Merc34,A04,wv,1,1,0,WTD,C,4011WTDC
7.80301E+13,1.65E+10,a787,2344,Merc14,A235,tx,1,0,1,0,N,0
7.80467E+13,1.65E+10,a229,4373,Merc3680,A40,nm,1,1,0,PUR,B,4011PURB
7.80632E+13,1.65E+10,a1052,5998,Merc2373,A110,ga,1,1,0,0,N,0
7.80798E+13,1.65E+10,a1076,4059,Merc2179,A45,tn,1,1,0,PUR,B,4011PURB
7.80964E+13,1.65E+10,a988,16573,Merc04,A75,in,1,1,0,PUR,B,4011PURB
7.8113E+13,1.65E+10,a798,18458,Merc2668,A189,mi,1,1,0,0,N,0
7.81296E+13,1.65E+10,a789,9100,Merc2006,A04,mt,1,1,0,PRA,B,1011PRAB
7.81462E+13,1.65E+10,a230,1989,Merc15,A21,tn,1,1,0,0,N,0
7.81627E+13,1.65E+10,a231,713,Merc3681,A311,in,1,1,0,0,N,0
7.81793E+13,1.65E+10,a1038,2780,Merc2822,A797,al,1,0,1,0,N,0
7.81959E+13,1.65E+10,a232,6626,Merc3682,A21,nc,1,1,0,0,N,0
7.82125E+13,1.65E+10,a233,4000,Merc135,A08,ny,1,1,0,WTD,A,4011WTDA
7.82291E+13,1.65E+10,a290,10100,Merc3674,A71,co,1,1,0,0,N,0
7.82457E+13,1.65E+10,a941,1626,Merc2757,A19,ga,1,1,0,0,N,0
7.82623E+13,1.65E+10,a346,5680,Merc2137,A10,ct,1,0,1,PUR,B,4012PURB
7.82789E+13,1.65E+10,a234,1217,Merc177,A55,md,1,1,0,0,N,0
7.82955E+13,1.65E+10,a1077,2000,Merc2180,A897,mn,1,0,0,PCP,B,4013PCPB
7.83121E+13,1.65E+10,a703,400,Merc15,A34,pa,1,1,0,0,N,0
7.83287E+13,1.65E+10,a235,10000,Merc3683,A276,ma,1,1,0,0,N,0
7.83453E+13,1.65E+10,a236,1872,Merc3684,A194,nc,1,1,0,PUR,B,4011PURB
7.83619E+13,1.65E+10,a62,7500,Merc2231,A75,ky,1,0,1,PRA,B,1012PRAB
7.83785E+13,1.65E+10,a997,10000,Merc1413,A1057,md,1,0,1,1,N,1
7.83951E+13,1.65E+10,a1092,1395,Merc13,A298,in,1,0,1,50,N,50
7.84117E+13,1.65E+10,a960,16613,Merc1313,A16,hi,1,1,0,0,N,0
7.84283E+13,1.65E+10,a74,1859,Merc3294,A205,wy,1,0,1,PUR,B,4012PURB
7.84449E+13,1.65E+10,a260,10000,Merc2351,A15,pa,1,1,0,0,N,0
7.84615E+13,1.65E+10,a725,2000,Merc34,A30,wa,1,1,0,DEP,C,4011DEPC
7.84782E+13,1.65E+10,a313,24066,Merc2384,A19,sc,1,1,0,0,N,0
7.84948E+13,1.65E+10,a344,2498,Merc2281,A356,in,1,0,1,50,N,50
7.85114E+13,1.65E+10,a989,1612,Merc14,A19,sc,1,1,0,0,N,0
7.8528E+13,1.66E+10,a237,3149,Merc3685,A132,va,1,1,0,0,N,0
7.85446E+13,1.66E+10,a214,16000,Merc3686,A20,fl,1,0,1,WTD,A,4012WTDA
7.85613E+13,1.66E+10,a260,10000,Merc2351,A15,ca,1,1,0,0,N,0
7.85779E+13,1.66E+10,a203,583,Merc04,A281,nc,1,1,0,PUR,B,4011PURB
7.85945E+13,1.66E+10,a238,818,Merc3687,A69,az,1,1,0,0,N,0
7.86111E+13,1.66E+10,a616,829,Merc421,A847,oh,1,1,0,0,N,0
7.86278E+13,1.66E+10,a1000,0,Merc14,A13,sc,0,0,1,9,N,9
7.86444E+13,1.66E+10,a138,4207,Merc199,A266,co,1,0,1,0,N,0
7.8661E+13,1.66E+10,a239,14000,Merc1189,A498,ga,1,0,1,DEP,C,4012DEPC
7.86777E+13,1.66E+10,a866,12550,Merc2054,A19,oh,1,1,0,0,N,0
7.86943E+13,1.66E+10,a711,10000,Merc3320,A983,fl,1,1,0,WTD,C,4011WTDC
7.87109E+13,1.66E+10,a770,11854,Merc2650,A20,mn,1,1,0,PUR,B,4011PURB
7.87276E+13,1.66E+10,a556,6000,Merc2522,A837,ca,1,0,1,WTD,C,4012WTDC
7.87442E+13,1.66E+10,a44,15066,Merc3578,A867,ut,1,1,0,0,N,0
7.87609E+13,1.66E+10,a240,20000,Merc24,A20,tx,1,0,1,DEP,C,4012DEPC
7.87775E+13,1.66E+10,a951,7500,Merc33,A476,pa,1,1,0,PRA,B,1011PRAB
7.87942E+13,1.66E+10,a241,979,Merc3688,A30,va,1,1,0,PUR,B,4011PURB
7.88108E+13,1.66E+10,a331,854,Merc2389,A35,mt,1,1,0,PUR,B,4011PURB
7.88275E+13,1.66E+10,a242,9100,Merc3689,A67,oh,1,1,0,PRA,B,1011PRAB
7.88441E+13,1.66E+10,a243,6911,Merc3690,A21,mo,1,1,0,0,N,0
7.88608E+13,1.66E+10,a244,10379,Merc3691,A1058,dc,1,1,0,0,N,0
7.88774E+13,1.66E+10,a214,16000,Merc3670,A102,sc,1,0,1,1,N,1
7.88941E+13,1.66E+10,a1034,2064,Merc3514,A102,il,1,0,1,0,N,0
7.89107E+13,1.66E+10,a686,4507,Merc719,A70,ny,1,0,1,0,N,0
7.89274E+13,1.66E+10,a245,8688,Merc3692,A398,oh,1,1,0,0,N,0
7.89441E+13,1.66E+10,a188,19,Merc13,A07,oh,1,0,0,RTN,B,4013RTNB
7.89607E+13,1.66E+10,a334,1287,Merc15,A812,oh,1,0,1,0,N,0
7.89774E+13,1.66E+10,a246,2000,Merc3693,A417,ca,1,0,1,1,N,1
7.8994E+13,1.66E+10,a709,1259,Merc3694,A607,ga,1,1,0,PUR,B,4011PURB
7.90107E+13,1.66E+10,a794,2500,Merc2666,A1059,wa,1,0,1,50,N,50
7.90274E+13,1.66E+10,a247,2156,Merc3695,A181,nc,1,1,0,0,N,0
7.9044E+13,1.66E+10,a265,15019,Merc1944,A75,il,1,1,0,PUR,B,4011PURB
7.90607E+13,1.66E+10,a418,8000,Merc3696,A40,pa,1,0,1,WTD,A,4012WTDA
7.90774E+13,1.66E+10,a778,7500,Merc2002,A04,ga,1,1,0,PRA,B,1011PRAB
7.90941E+13,1.66E+10,a860,4000,Merc1125,A31,ca,1,1,0,WTD,A,4011WTDA
7.91107E+13,1.66E+10,a248,1800,Merc3697,A67,sc,1,1,0,PUR,B,4011PURB
7.91274E+13,1.66E+10,a925,20000,Merc354,A199,ga,1,0,1,WTD,A,4012WTDA
7.91441E+13,1.66E+10,a1052,2000,Merc248,A16,ar,1,1,0,1,N,1
7.91608E+13,1.66E+10,a1054,5816,Merc2831,A119,ne,1,0,1,0,N,0
7.91775E+13,1.66E+10,a448,1963,Merc84,A75,mo,1,1,0,PUR,B,4011PURB
7.91942E+13,1.66E+10,a144,20000,Merc3631,A115,oh,1,1,0,1,N,1
7.92108E+13,1.66E+10,a883,3258,Merc14,A1060,ny,1,0,1,0,N,0
7.92275E+13,1.66E+10,a1026,3510,Merc3510,A39,fl,1,1,0,0,N,0
7.92442E+13,1.66E+10,a144,20000,Merc3631,A115,wi,1,0,1,1,N,1
7.92609E+13,1.66E+10,a937,567,Merc2096,A386,nv,1,0,1,PUR,B,4012PURB
7.92776E+13,1.66E+10,a249,7500,Merc3698,A35,nc,1,1,0,PRA,B,1011PRAB
7.92943E+13,1.66E+10,a250,1199,Merc58,A19,oh,1,1,0,0,N,0
7.9311E+13,1.67E+10,a251,6589,Merc3699,A185,nv,1,1,0,PUR,B,4011PURB
7.93277E+13,1.67E+10,a1025,6467,Merc616,A45,ga,1,0,1,PUR,B,4012PURB
7.93444E+13,1.67E+10,a240,20000,Merc24,A20,nc,1,1,0,DEP,C,4011DEPC
7.93611E+13,1.67E+10,a684,4095,Merc13,A757,il,1,0,1,50,N,50
7.93778E+13,1.67E+10,a1072,100000,Merc217,A19,mo,1,1,0,1,N,1
7.93946E+13,1.67E+10,a252,6000,Merc3700,A337,tn,1,1,0,1,N,1
7.94113E+13,1.67E+10,a253,1952,Merc3701,A61,oh,1,1,0,0,N,0
7.9428E+13,1.67E+10,a254,869,Merc15,A352,wa,1,1,0,0,N,0
7.94447E+13,1.67E+10,a255,6000,Merc34,A67,nv,1,1,0,WTD,C,4011WTDC
7.94614E+13,1.67E+10,a235,7500,Merc33,A931,pa,1,1,0,0,N,0
7.94781E+13,1.67E+10,a904,7849,Merc3439,A1008,tx,1,1,0,PUR,B,4011PURB
7.94949E+13,1.67E+10,a925,4000,Merc354,A199,va,1,1,0,WTD,A,4011WTDA
7.95116E+13,1.67E+10,a198,1960,Merc3663,A07,oh,1,1,0,PUR,B,4011PURB
7.95283E+13,1.67E+10,a49,4800,Merc2895,A75,ga,1,1,0,PUR,B,4011PURB
7.9545E+13,1.67E+10,a939,20350,Merc2755,A35,in,1,0,1,PTP,B,4012PTPB
7.95618E+13,1.67E+10,a67,326,Merc2235,A07,oh,1,0,1,PUR,B,4012PURB
7.95785E+13,1.67E+10,a256,4829,Merc3702,A479,ca,1,1,0,9,N,9
7.95952E+13,1.67E+10,a304,7500,Merc2378,A08,ca,1,1,0,PRA,B,1011PRAB
7.9612E+13,1.67E+10,a720,7500,Merc3324,A122,sc,1,1,0,PRA,B,1011PRAB
7.96287E+13,1.67E+10,a257,2961,Merc3703,A67,co,1,0,0,PCP,B,4013PCPB
7.96454E+13,1.67E+10,a258,739,Merc3704,A67,ca,1,1,0,PUR,B,4011PURB
7.96622E+13,1.67E+10,a959,5316,Merc2106,A64,va,1,0,1,PRA,B,1012PRAB
7.96789E+13,1.67E+10,a259,2713,Merc04,A74,pa,1,1,0,0,N,0
7.96956E+13,1.67E+10,a195,5372,Merc3661,A179,mi,1,0,1,PUR,B,4012PURB
7.97124E+13,1.67E+10,a260,2337,Merc3705,A1061,oh,1,1,0,0,N,0
7.97291E+13,1.67E+10,a595,6208,Merc3643,A19,ca,1,1,0,0,N,0
7.97459E+13,1.67E+10,a261,549,Merc33,A323,tx,1,1,0,0,N,0
7.97626E+13,1.67E+10,a817,3069,Merc33,A116,nh,1,1,0,0,N,0
7.97794E+13,1.67E+10,a206,8455,Merc2318,A53,tn,1,0,1,PUR,B,4012PURB
7.97961E+13,1.67E+10,a378,12000,Merc16,A18,ca,1,1,0,WTD,A,4011WTDA
7.98129E+13,1.67E+10,a262,35000,Merc33,A1062,co,1,1,0,0,N,0
7.98296E+13,1.67E+10,a175,10035,Merc2983,A152,wa,1,0,1,0,N,0
7.98464E+13,1.67E+10,a156,1303,Merc1746,A32,ut,1,0,1,PUR,B,4012PURB
7.98632E+13,1.67E+10,a1015,1162,Merc3286,A16,hi,1,1,0,0,N,0
7.98799E+13,1.67E+10,a65,10000,Merc3472,A39,tx,1,1,0,0,N,0
7.98967E+13,1.67E+10,a949,277,Merc2760,A16,nv,1,1,0,0,N,0
7.99134E+13,1.67E+10,a987,2635,Merc2786,A48,ky,1,0,1,PUR,B,4012PURB
7.99302E+13,1.67E+10,a263,10397,Merc3706,A66,ma,1,1,0,0,N,0
7.9947E+13,1.67E+10,a952,2786,Merc14,A883,fl,1,1,0,0,N,0
7.99637E+13,1.67E+10,a459,10749,Merc3164,A75,co,1,1,0,PUR,B,4011PURB
7.99805E+13,1.67E+10,a420,476,Merc3628,A178,ga,1,1,0,0,N,0
7.99973E+13,1.67E+10,a1073,1271,Merc2177,A11,nc,1,0,0,0,N,0
8.00141E+13,1.67E+10,a264,819,Merc04,A184,ks,1,1,0,PUR,B,4011PURB
8.00308E+13,1.67E+10,a265,6841,Merc3707,A08,fl,1,1,0,PUR,B,4011PURB
8.00476E+13,1.68E+10,a22,11280,Merc177,A39,ca,1,1,0,9,N,9
8.00644E+13,1.68E+10,a1019,3187,Merc2138,A19,fl,1,1,0,9,N,9
8.00812E+13,1.68E+10,a949,0,Merc322,A40,fl,1,0,1,ABI,A,2012ABIA
8.00979E+13,1.68E+10,a302,4959,Merc2376,A307,ga,1,0,1,0,N,0
8.01147E+13,1.68E+10,a781,4143,Merc33,A160,nc,1,0,1,0,N,0
8.01315E+13,1.68E+10,a1033,16000,Merc24,A20,mi,1,0,1,DEP,C,4012DEPC
8.01483E+13,1.68E+10,a266,1350,Merc3708,A67,ca,1,1,0,PUR,B,4011PURB
8.01651E+13,1.68E+10,a312,1402,Merc2383,A702,wi,1,0,1,0,N,0
8.01819E+13,1.68E+10,a129,1373,Merc62,A102,wa,1,0,1,0,N,0
8.01987E+13,1.68E+10,a240,10000,Merc2336,A323,oh,1,1,0,0,N,0
8.02155E+13,1.68E+10,a938,1453,Merc2097,A20,oh,1,1,0,PUR,B,4011PURB
8.02323E+13,1.68E+10,a669,4000,Merc3300,A1063,tn,1,0,1,1,N,1
8.02491E+13,1.68E+10,a320,686,Merc14,A119,ky,1,0,1,0,N,0
8.02659E+13,1.68E+10,a262,0,Merc33,A1064,co,0,0,1,0,N,0
8.02827E+13,1.68E+10,a550,386,Merc3225,A79,in,1,1,0,PUR,B,4011PURB
8.02995E+13,1.68E+10,a267,617,Merc3709,A19,oh,1,1,0,0,N,0
8.03163E+13,1.68E+10,a460,10000,Merc3165,A466,fl,1,1,0,0,N,0
8.03331E+13,1.68E+10,a268,1835,Merc3710,A600,tx,1,0,0,PCP,B,4013PCPB
8.03499E+13,1.68E+10,a269,2938,Merc14,A118,wv,1,1,0,0,N,0
8.03667E+13,1.68E+10,a270,931,Merc3711,A416,pa,1,1,0,0,N,0
8.03835E+13,1.68E+10,a378,0,Merc3040,A58,il,0,0,1,ABI,A,2012ABIA
8.04004E+13,1.68E+10,a375,6000,Merc2420,A20,pa,1,0,1,WTD,A,4012WTDA
8.04172E+13,1.68E+10,a945,855,Merc3460,A1011,va,1,1,0,PUR,B,4011PURB
8.0434E+13,1.68E+10,a811,0,Merc3712,A62,mi,1,0,1,ABI,A,2012ABIA
8.04508E+13,1.68E+10,a271,8887,Merc3713,A30,fl,1,1,0,PUR,B,4011PURB
8.04677E+13,1.68E+10,a18,300,Merc2202,A04,oh,1,1,0,PRA,B,1011PRAB
8.04845E+13,1.68E+10,a272,875,Merc3714,A888,co,1,1,0,PUR,B,4011PURB
8.05013E+13,1.68E+10,a870,314,Merc14,A19,ky,1,1,0,0,N,0
8.05182E+13,1.68E+10,a273,5000,Merc3715,A34,md,1,1,0,0,N,0
8.0535E+13,1.68E+10,a775,57158,Merc3355,A16,la,1,1,0,0,N,0
8.05518E+13,1.68E+10,a274,3553,Merc58,A143,ok,1,1,0,0,N,0
8.05687E+13,1.68E+10,a906,2605,Merc2726,A15,ca,1,0,1,0,N,0
8.05855E+13,1.68E+10,a493,984,Merc12,A12,md,1,1,0,0,N,0
8.06023E+13,1.68E+10,a275,1194,Merc13,A178,oh,1,0,1,20,N,20
8.06192E+13,1.68E+10,a828,500,Merc2687,A11,ca,1,1,0,0,N,0
8.0636E+13,1.68E+10,a276,4599,Merc1124,A91,sc,1,0,0,0,N,0
8.06529E+13,1.68E+10,a277,362,Merc3716,A69,fl,1,1,0,0,N,0
8.06697E+13,1.68E+10,a278,530,Merc3717,A21,wa,1,1,0,0,N,0
8.06866E+13,1.68E+10,a279,3000,Merc15,A16,fl,1,1,0,0,N,0
8.07034E+13,1.68E+10,a707,8625,Merc2616,A16,wa,1,1,0,0,N,0
8.07203E+13,1.68E+10,a280,1915,Merc3718,A66,fl,1,1,0,0,N,0
8.07371E+13,1.68E+10,a1084,2530,Merc2186,A198,pa,1,1,0,0,N,0
8.0754E+13,1.68E+10,a53,3520,Merc3583,A53,pa,1,0,1,PUR,B,4012PURB
8.07708E+13,1.68E+10,a328,10000,Merc3719,A183,nc,1,0,1,1,N,1
8.07877E+13,1.68E+10,a334,800,Merc3720,A04,nc,1,0,1,PUR,B,4012PURB
8.08046E+13,1.68E+10,a448,1999,Merc2465,A88,ca,1,1,0,0,N,0
8.08214E+13,1.68E+10,a281,4784,Merc13,A487,ut,1,0,1,50,N,50
8.08383E+13,1.68E+10,a184,2819,Merc514,A35,wa,1,0,1,PUR,B,4012PURB
8.08552E+13,1.68E+10,a160,10000,Merc20,A15,fl,1,1,0,0,N,0
8.0872E+13,1.68E+10,a300,7152,Merc3306,A425,ca,1,1,0,PUR,B,4011PURB
8.08889E+13,1.68E+10,a292,10000,Merc3520,A39,wa,1,1,0,0,N,0
8.09058E+13,1.68E+10,a282,200,Merc3721,A153,ga,1,1,0,PUR,B,4011PURB
8.09227E+13,1.68E+10,a283,632,Merc84,A31,sc,1,1,0,PUR,B,4011PURB
8.09395E+13,1.68E+10,a73,7674,Merc2237,A04,ky,1,0,1,PUR,B,4012PURB
8.09564E+13,1.68E+10,a284,2121,Merc3722,A145,az,1,1,0,9,N,9
8.09733E+13,1.68E+10,a891,7779,Merc04,A75,nj,1,0,1,PUR,B,4012PURB
8.09902E+13,1.69E+10,a285,324,Merc1640,A74,va,1,1,0,0,N,0
8.10071E+13,1.69E+10,a734,3261,Merc3331,A75,va,1,1,0,PUR,B,4011PURB
8.10239E+13,1.69E+10,a593,10000,Merc15,A16,id,1,1,0,0,N,0
8.10408E+13,1.69E+10,a286,4834,Merc3723,A112,sc,1,1,0,0,N,0
8.10577E+13,1.69E+10,a750,2000,Merc3340,A210,tx,1,1,0,0,N,0
8.10746E+13,1.69E+10,a932,2000,Merc217,A743,ne,1,0,1,1,N,1
8.10915E+13,1.69E+10,a287,39800,Merc3724,A1065,md,1,1,0,50,N,50
8.11084E+13,1.69E+10,a911,1382,Merc84,A04,ca,1,0,1,PUR,B,4012PURB
8.11253E+13,1.69E+10,a52,1000,Merc2226,A417,ca,1,0,1,1,N,1
8.11422E+13,1.69E+10,a129,7500,Merc33,A288,ok,1,0,1,0,N,0
8.11591E+13,1.69E+10,a816,2449,Merc13,A114,oh,1,0,1,IBP,B,4012IBPB
8.1176E+13,1.69E+10,a420,712,Merc2451,A119,fl,1,0,1,0,N,0
8.11929E+13,1.69E+10,a118,539,Merc3621,A19,ny,1,1,0,0,N,0
8.12098E+13,1.69E+10,a288,652,Merc3725,A132,sc,1,1,0,0,N,0
8.12267E+13,1.69E+10,a289,3655,Merc3726,A118,wa,1,1,0,0,N,0
8.12436E+13,1.69E+10,a773,20000,Merc2653,A922,tx,1,0,1,1,N,1
8.12606E+13,1.69E+10,a788,1024,Merc2661,A40,ca,1,0,0,PCP,B,4013PCPB
8.12775E+13,1.69E+10,a847,3119,Merc12,A13,az,1,0,1,9,N,9
8.12944E+13,1.69E+10,a15,3000,Merc2873,A66,va,1,0,1,0,N,0
8.13113E+13,1.69E+10,a951,1797,Merc2762,A07,mn,1,1,0,PUR,B,4011PURB
8.13282E+13,1.69E+10,a41,169,Merc2218,A61,mi,1,1,0,0,N,0
8.13451E+13,1.69E+10,a290,3557,Merc3727,A08,fl,1,1,0,PUR,B,4011PURB
8.13621E+13,1.69E+10,a987,7400,Merc3486,A07,nc,1,0,1,PRA,B,1012PRAB
8.1379E+13,1.69E+10,a787,2344,Merc04,A205,ok,1,0,0,PUR,B,4014PURB
8.13959E+13,1.69E+10,a462,9900,Merc3167,A152,tx,1,1,0,0,N,0
8.14129E+13,1.69E+10,a281,4784,Merc13,A487,va,1,1,0,50,N,50
8.14298E+13,1.69E+10,a4,5516,Merc2864,A41,ca,1,0,1,PUR,B,4012PURB
8.14467E+13,1.69E+10,a291,1443,Merc3728,A19,in,1,1,0,0,N,0
8.14637E+13,1.69E+10,a57,4807,Merc2229,A38,nv,1,0,1,9,N,9
8.14806E+13,1.69E+10,a462,9900,Merc3167,A152,wa,1,0,1,0,N,0
8.14975E+13,1.69E+10,a927,839,Merc2747,A01,wv,1,0,1,PUR,B,4012PURB
8.15145E+13,1.69E+10,a1060,704,Merc35,A75,oh,1,0,1,PUR,B,4012PURB
8.15314E+13,1.69E+10,a687,1000,Merc3308,A67,ct,1,1,0,PRA,B,1011PRAB
8.15484E+13,1.69E+10,a765,2510,Merc3350,A29,nv,1,0,1,0,N,0
8.15653E+13,1.69E+10,a292,4989,Merc3729,A776,wi,1,1,0,9,N,9
